policy,candidatesupport,taxesfortreatment,emotionscale,sw,sb,ns,uw,ub,pooledwhite,pooledblack,pooledsymp,pooledunsymp,treat,RR,whiteid,racialstereotype,conservative,moderate,liberal,republican,independent,democrat,age,region,hsgrad,somecollege,collegegrad,postgrad,female,d25kto34k,d35kto49k,d50kto74k,d75kto99k,d100kto149k,d150kormore,pid7,ideo,perwhiteaddicts,perblackaddicts,overrepwhiteaddicts,overrepblackaddicts,sympathymike,opioidnews,state
1,1,0.2,0.525,1,0,0,0,0,1,0,1,0,Sympathetic White,0,0,0,0,0,1,0,0,1,57,Northeast,1,0,0,0,1,0,0,0,1,0,0,0,1,0.8,0.1,1,0,1,Not too closely,PA
1,0.5,0,0.75,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.625,0.5,0,0,1,0,0,0,1,30,Midwest,0,0,1,0,0,0,1,0,0,0,0,0.333333333,4,0.25,0.35,0,1,0.5,Not too closely,MO
1,0.5,0.6,0.45,0,0,1,0,0,0,0,0,0,No Story,0.75,0.75,0,0,0,1,1,0,0,72,Midwest,0,1,0,0,0,0,1,0,0,0,0,0.833333333,3,0.64,0.12,1,1,NA,Not too closely,OH
1,0.75,0.4,0.8,1,0,0,0,0,1,0,1,0,Sympathetic White,0.125,0.25,0,0,0,1,0,0,1,34,West,0,0,1,0,1,1,0,0,0,0,0,0.166666667,2,0.8,0.05,1,0,0.75,Not too closely,WA
1,0.5,0.6,0.55,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.375,0.25,0,0,0,1,0,1,0,85,West,0,0,1,0,1,0,0,0,0,0,0,0.5,2,0.4,0.3,0,1,0.5,Fairly closely,CA
1,0.75,0.2,0.55,0,0,0,0,1,0,1,0,1,Unsympathetic Black,1,1,1,1,0,0,1,0,0,31,South,1,0,0,0,0,1,0,0,0,0,0,1,7,0.7,0.2,1,1,0.25,Not too closely,FL
0,0,0,0.2,0,0,0,0,1,0,1,0,1,Unsympathetic Black,1,0,0.166666667,1,0,0,1,0,0,27,West,0,0,1,0,1,0,0,0,0,0,0,1,7,0.7,0.15,1,1,0,Not too closely,UT
0,1,0.4,0.75,1,0,0,0,0,1,0,1,0,Sympathetic White,1,0,0,0,0,1,0,1,0,49,Midwest,1,0,0,0,1,1,0,0,0,0,0,0.5,3,0.6,0.2,0,1,0.75,Not closely at all,IL
1,1,0.6,0.5,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.25,0,0,NA,NA,NA,0,0,1,21,Northeast,0,1,0,0,0,1,0,0,0,0,0,0.166666667,NA,0.2,0.5,0,1,1,Not closely at all,ME
1,0.75,0.4,0.85,1,0,0,0,0,1,0,1,0,Sympathetic White,0.875,0.75,0,1,0,0,1,0,0,80,West,0,1,0,0,0,0,0,1,0,0,0,1,7,0.45,0.35,0,1,0.75,Fairly closely,AZ
1,1,0.4,0.8,1,0,0,0,0,1,0,1,0,Sympathetic White,1,0,-0.333333333,1,0,0,1,0,0,51,South,0,0,1,0,1,1,0,0,0,0,0,0.833333333,6,0.35,0.25,0,1,1,Very closely,TN
1,0.75,0.4,0.45,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.25,0,0.333333333,NA,NA,NA,0,1,0,56,Midwest,1,0,0,0,1,0,0,0,1,0,0,0.5,NA,0.5,0.3,0,1,0.5,Not too closely,IA
0,0.5,0.2,0.7,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.5,0,0,0,1,0,0,1,0,39,South,0,0,1,0,0,0,1,0,0,0,0,0.5,4,0.54,0.3,0,1,0.5,Not too closely,TX
0,0,0,0.75,1,0,0,0,0,1,0,1,0,Sympathetic White,0.5,1,0,0,0,1,1,0,0,58,Midwest,0,0,1,0,0,0,0,0,1,0,0,0.833333333,3,0.8,0.1,1,0,0,Not closely at all,IL
0,0.25,0.2,0.5,0,0,0,0,1,0,1,0,1,Unsympathetic Black,1,0,0,1,0,0,1,0,0,53,Northeast,0,1,0,0,1,0,0,0,0,1,0,0.833333333,6,0.35,0.6,0,1,0.5,Not too closely,PA
1,1,0.4,0.7,1,0,0,0,0,1,0,1,0,Sympathetic White,0.5,0,0,0,0,1,0,0,1,59,Midwest,0,0,1,0,1,0,0,0,0,0,0,0.333333333,2,0.5,0.25,0,1,0.5,Fairly closely,WI
1,1,1,1,0,1,0,0,0,0,1,1,0,Sympathetic Black,0,0,-0.5,0,0,1,0,0,1,51,Midwest,0,1,0,0,0,0,0,0,0,0,0,0,1,0.75,0.2,1,1,1,Fairly closely,MO
1,1,0.2,0.7,0,0,0,1,0,1,0,0,1,Unsympathetic White,0,0.75,0,0,0,1,0,0,1,71,Northeast,0,0,0,0,0,0,0,0,0,0,1,0.166666667,3,0.8,0.1,1,0,0.25,Fairly closely,MA
1,0,0.4,0.675,1,0,0,0,0,1,0,1,0,Sympathetic White,0.375,0,0,NA,NA,NA,0,1,0,64,West,1,0,0,0,1,0,0,0,0,0,0,0.5,NA,0.5,0.25,0,1,1,Not too closely,CA
0,0.75,0.2,0.55,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.75,0,0.166666667,1,0,0,1,0,0,42,South,0,0,0,1,0,0,0,1,0,0,0,1,6,0.86,0.1,1,0,0.75,Not closely at all,TX
0,0.25,0,0.175,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.75,0.5,-0.166666667,0,0,1,0,0,1,55,Midwest,0,0,1,0,0,0,0,0,0,1,0,0.166666667,2,0.75,0.15,1,1,0,Not too closely,NE
1,0.5,0.2,0.375,0,0,1,0,0,0,0,0,0,No Story,0.625,0,-0.166666667,NA,NA,NA,0,0,1,21,South,0,1,0,0,1,0,0,0,0,0,0,0.166666667,NA,0.48,0.28,0,1,NA,Not closely at all,KY
1,0.5,0,0.6,0,1,0,0,0,0,1,1,0,Sympathetic Black,1,0,0,1,0,0,1,0,0,53,Midwest,0,1,0,0,1,0,1,0,0,0,0,0.833333333,6,0.5,0.25,0,1,0.5,Not too closely,MI
0,0,0,0.5,0,0,1,0,0,0,0,0,0,No Story,0.75,0.75,0.5,1,0,0,1,0,0,71,Midwest,1,0,0,0,1,0,0,1,0,0,0,0.833333333,5,0.33,0.34,0,1,NA,Not closely at all,WI
0,0,0,0.6,1,0,0,0,0,1,0,1,0,Sympathetic White,1,0,0,1,0,0,1,0,0,47,Midwest,0,0,1,0,1,0,0,0,1,0,0,1,6,0.33,0.33,0,1,0.5,Not closely at all,SD
0,0.25,0.2,0.125,0,0,1,0,0,0,0,0,0,No Story,1,0.75,0.166666667,1,0,0,1,0,0,72,South,0,0,1,0,0,0,0,1,0,0,0,1,7,0.5,0.5,0,1,NA,Not too closely,TX
1,0.75,0.6,0.4,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.625,0,0,NA,NA,NA,1,0,0,21,West,0,0,0,0,1,0,0,0,0,0,0,0.833333333,NA,0.5,0.2,0,1,0.5,Not too closely,AZ
0,0.5,0.2,0.625,0,0,1,0,0,0,0,0,0,No Story,0.875,0.25,0.333333333,1,0,0,1,0,0,68,West,1,0,0,0,0,1,0,0,0,0,0,0.833333333,6,0.5,0.25,0,1,NA,Not too closely,WA
1,1,0.6,0.6,1,0,0,0,0,1,0,1,0,Sympathetic White,0.25,0.25,0.166666667,0,1,0,0,1,0,34,West,0,0,1,0,0,0,1,0,0,0,0,0.5,4,0.7,0.1,1,0,0.75,Not too closely,CA
1,0.75,0.2,0.5,0,0,0,0,1,0,1,0,1,Unsympathetic Black,1,0,0,1,0,0,0,0,1,64,South,0,1,0,0,1,1,0,0,0,0,0,0.166666667,6,0.45,0.45,0,1,0,Not too closely,FL
1,0.5,0,0.825,0,0,1,0,0,0,0,0,0,No Story,1,1,0,0,1,0,0,0,1,61,Midwest,0,1,0,0,1,0,0,1,0,0,0,0,4,0.5,0.5,0,1,NA,Very closely,IL
1,0.75,0.6,0.625,1,0,0,0,0,1,0,1,0,Sympathetic White,0.5,0.5,0,1,0,0,1,0,0,74,South,0,1,0,0,0,1,0,0,0,0,0,0.666666667,6,0.6,0.3,0,1,0.5,Not too closely,TN
1,0.75,0.2,0.3,0,0,0,1,0,1,0,0,1,Unsympathetic White,1,0.25,0,0,1,0,0,1,0,55,Midwest,0,0,0,0,1,0,0,1,0,0,0,0.5,4,0.4,0.3,0,1,0.25,Not too closely,MN
1,0.75,0,0.9,1,0,0,0,0,1,0,1,0,Sympathetic White,0.875,NA,0,1,0,0,1,0,0,53,South,0,0,1,0,1,1,0,0,0,0,0,0.833333333,6,0.5,0.5,0,1,1,Not too closely,VA
0,0.25,0,0.35,1,0,0,0,0,1,0,1,0,Sympathetic White,0.5,0.75,0.166666667,1,0,0,1,0,0,90,South,0,1,0,0,0,0,0,1,0,0,0,0.833333333,6,0.7,0.1,1,0,0.5,Not closely at all,KY
1,1,0.6,NA,0,1,0,0,0,0,1,1,0,Sympathetic Black,1,0.5,0.333333333,0,1,0,0,0,1,70,Midwest,1,0,0,0,1,0,0,0,0,0,0,0,4,0.7,0.25,1,1,1,Not too closely,OH
0,0,0,0.15,0,0,0,0,1,0,1,0,1,Unsympathetic Black,1,0,0,0,1,0,0,1,0,35,West,0,1,0,0,1,0,0,1,0,0,0,0.5,4,0.4,0.4,0,1,0,Very closely,ID
1,0.5,0.2,0.35,1,0,0,0,0,1,0,1,0,Sympathetic White,0.25,0.75,0.5,1,0,0,1,0,0,65,South,0,0,1,0,0,0,0,0,0,0,1,1,7,0.75,0.1,1,0,0.5,Not too closely,TX
0,0.25,0,0.325,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.75,0,0,0,1,0,1,0,0,56,Northeast,1,0,0,0,0,0,0,0,0,1,0,0.833333333,4,0.85,0.05,1,0,0,Not closely at all,NJ
1,0.75,0.6,0.925,0,0,0,1,0,1,0,0,1,Unsympathetic White,0,0,0,0,0,1,0,0,1,61,Midwest,0,1,0,0,0,0,0,0,0,0,1,0.166666667,1,0.75,0.1,1,0,0.5,Fairly closely,IL
1,0.75,0.4,0.85,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.25,0,0,0,1,0,0,1,0,36,Midwest,0,0,1,0,0,0,0,0,0,0,0,0.5,4,0.65,0.25,1,1,0.75,Not closely at all,MI
1,0.75,0.2,0.55,1,0,0,0,0,1,0,1,0,Sympathetic White,0.25,0,0,1,0,0,1,0,0,27,West,0,0,1,0,0,0,0,1,0,0,0,1,6,0.6,0.2,0,1,0.5,Fairly closely,CA
1,1,0,0.825,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.25,0,0,0,1,0,0,1,0,37,South,0,0,1,0,0,0,0,0,1,0,0,0.5,4,0.8,0.15,1,1,0.5,Not too closely,NC
1,0.5,0,0.55,1,0,0,0,0,1,0,1,0,Sympathetic White,1,1,0.666666667,0,0,1,0,0,1,65,Midwest,0,1,0,0,0,0,0,0,0,0,0,0.166666667,3,0.3,0.6,0,1,1,Fairly closely,KS
0,0.5,0,0.5,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.5,0.5,0,1,0,0,1,0,0,34,South,1,0,0,0,1,0,0,0,0,1,0,0.833333333,6,0.33,0.33,0,1,0,Not closely at all,LA
1,0.75,0.2,0.75,1,0,0,0,0,1,0,1,0,Sympathetic White,0.875,0,-0.166666667,NA,NA,NA,0,1,0,32,West,0,1,0,0,1,0,0,0,0,0,0,0.5,NA,0.7,0.1,1,0,0.75,Not closely at all,WA
0,0.5,0,0.25,1,0,0,0,0,1,0,1,0,Sympathetic White,0.5,0,0,0,1,0,0,1,0,67,West,0,0,0,1,0,0,1,0,0,0,0,0.5,4,0.7,0.08,1,0,0,Very closely,CA
0,0,0,0,0,0,0,0,1,0,1,0,1,Unsympathetic Black,1,1,0.5,1,0,0,1,0,0,68,Northeast,0,1,0,0,1,1,0,0,0,0,0,0.666666667,6,0.64,0.12,1,1,0,Not closely at all,NY
0,0.25,0.4,0.825,0,0,1,0,0,0,0,0,0,No Story,0.25,0.25,0,1,0,0,1,0,0,82,South,0,1,0,0,1,0,1,0,0,0,0,0.833333333,6,0.35,0.45,0,1,NA,Not closely at all,NC
1,1,0.4,0.2,0,0,0,1,0,1,0,0,1,Unsympathetic White,0,0,-0.166666667,0,0,1,0,0,1,55,South,0,0,0,0,0,0,0,1,0,0,0,0,1,0.75,0.1,1,0,0,Fairly closely,FL
1,0.5,0.4,0.4,0,0,0,1,0,1,0,0,1,Unsympathetic White,1,0.75,0,1,0,0,1,0,0,69,West,0,0,1,0,0,0,0,0,0,1,0,1,6,0.85,0.05,1,0,0.75,Fairly closely,AZ
1,0.5,0.6,0.65,1,0,0,0,0,1,0,1,0,Sympathetic White,0.5,0.25,0,0,1,0,1,0,0,64,West,0,0,0,1,1,0,0,0,0,1,0,0.666666667,4,0.75,0.05,1,0,0.5,Not too closely,CO
1,0.75,0.6,0.825,0,0,0,1,0,1,0,0,1,Unsympathetic White,0,0,0,NA,NA,NA,NA,NA,NA,20,South,0,0,0,0,0,0,0,0,0,1,0,NA,NA,0.7,0.2,1,1,0.5,Fairly closely,GA
0,0.5,0.6,0.575,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.5,0.25,0,1,0,0,1,0,0,38,South,0,0,1,0,0,0,0,0,0,0,1,0.833333333,6,0.5,0.25,0,1,0.25,Not too closely,MS
1,0.75,0,0.75,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.25,0,0,0,1,0,0,0,1,70,West,0,0,1,0,0,0,0,1,0,0,0,0.166666667,4,0.5,0.25,0,1,0.25,Fairly closely,OR
1,1,1,0.725,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0,0.25,0,1,0,0,1,0,0,28,West,0,0,1,0,0,0,0,1,0,0,0,0.666666667,5,0.8,0.13,1,1,0.5,Fairly closely,AZ
1,0.5,0,0.75,1,0,0,0,0,1,0,1,0,Sympathetic White,1,0,0.833333333,1,0,0,1,0,0,32,Midwest,0,1,0,0,0,0,0,1,0,0,0,0.666666667,7,0.8,0.2,1,1,0,Not closely at all,IN
1,0.75,0.8,0.575,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.5,0,-0.166666667,0,1,0,0,0,1,51,Northeast,0,0,1,0,0,0,0,0,1,0,0,0,4,0.65,0.3,1,1,0.5,Not too closely,PA
0,0.5,0.2,0.175,0,1,0,0,0,0,1,1,0,Sympathetic Black,1,0,0.666666667,0,0,1,1,0,0,50,South,1,0,0,0,1,0,0,0,0,0,0,0.666666667,2,0.15,0.75,0,1,0.25,NA,FL
1,1,0,0.35,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.625,0,0.666666667,1,0,0,1,0,0,61,Midwest,1,0,0,0,1,0,1,0,0,0,0,0.833333333,5,0.55,0.3,0,1,0.75,Very closely,KS
1,0.5,0.2,0.5,0,0,1,0,0,0,0,0,0,No Story,0.625,0,0.166666667,1,0,0,1,0,0,87,West,1,0,0,0,1,0,0,0,0,0,0,1,6,0.25,0.4,0,1,NA,Not closely at all,CA
1,0.75,0.6,0.55,1,0,0,0,0,1,0,1,0,Sympathetic White,0.25,0.25,0,0,0,1,0,0,1,68,South,0,1,0,0,0,0,0,1,0,0,0,0,2,0.6,0.2,0,1,0.75,Very closely,TN
1,0.5,0,0.8,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.625,0,0,0,0,1,1,0,0,36,South,0,0,1,0,1,0,0,1,0,0,0,0.833333333,3,0.4,0.3,0,1,0.75,Fairly closely,AL
1,1,0.8,0.4,0,0,0,1,0,1,0,0,1,Unsympathetic White,0,0.5,-0.5,0,0,1,0,0,1,26,Northeast,0,0,1,0,1,0,0,0,1,0,0,0,1,0.7,0.1,1,0,0.5,Not too closely,PA
0,0.5,0.2,0.525,0,0,1,0,0,0,0,0,0,No Story,0.375,1,0,0,0,1,1,0,0,40,Northeast,0,0,1,0,0,0,0,0,0,1,0,0.833333333,3,0.75,0.1,1,0,NA,Not closely at all,PA
1,0.5,0.2,0.675,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.75,0.5,0,1,0,0,1,0,0,44,South,1,0,0,0,0,0,0,0,0,1,0,0.666666667,6,0.8,0.05,1,0,0.5,Fairly closely,VA
0,0.5,0,0.925,0,1,0,0,0,0,1,1,0,Sympathetic Black,1,0,0,0,1,0,1,0,0,70,West,0,1,0,0,1,0,1,0,0,0,0,0.666666667,4,0.33,0.33,0,1,1,Not closely at all,CA
0,0.75,0.4,0.6,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.625,0.75,0,0,0,1,0,0,1,27,South,0,1,0,0,0,0,0,1,0,0,0,0.166666667,3,0.44,0.44,0,1,0.5,Not too closely,OK
1,0.75,0.4,0.65,0,0,1,0,0,0,0,0,0,No Story,0,0,0,0,0,1,0,0,1,56,South,0,0,1,0,1,0,1,0,0,0,0,0.166666667,1,0.6,0.3,0,1,NA,Very closely,FL
0,0.5,0,0.975,0,1,0,0,0,0,1,1,0,Sympathetic Black,0.625,0,0,0,0,1,0,1,0,32,Midwest,0,0,1,0,0,1,0,0,0,0,0,0.5,2,0.55,0.25,0,1,1,Fairly closely,OH
0,0,0,0.65,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.625,0.75,0.166666667,1,0,0,1,0,0,77,South,0,0,1,0,1,0,0,0,0,0,1,1,6,0.25,0.45,0,1,0,Fairly closely,TN
0,0,0,0.75,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.5,0,0,1,0,0,1,0,0,34,South,0,0,0,1,0,0,0,1,0,0,0,0.666666667,6,0.33,0.33,0,1,0.25,Fairly closely,FL
1,1,1,0.75,0,1,0,0,0,0,1,1,0,Sympathetic Black,0,0,0,0,1,0,0,0,1,60,Northeast,0,0,1,0,1,0,0,0,0,0,1,0.166666667,4,0.3,0.6,0,1,1,Very closely,NY
0,0.5,0.2,0.475,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.625,0.75,0,1,0,0,1,0,0,30,South,0,0,0,0,0,0,0,0,0,1,0,0.666666667,5,0.6,0.3,0,1,0.5,Fairly closely,MS
0,0.5,0,0.725,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.5,0.25,0,NA,NA,NA,0,0,1,32,West,0,0,1,0,0,1,0,0,0,0,0,0.166666667,NA,0.6,0.3,0,1,0.5,Not too closely,CO
1,0.75,0.2,0.8,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.25,0,0,0,0,1,0,0,1,41,Midwest,0,0,1,0,0,0,1,0,0,0,0,0,2,0.6,0.2,0,1,0.5,Not too closely,MI
1,0.75,0.6,0.8,0,0,1,0,0,0,0,0,0,No Story,0,0,0,0,0,1,0,0,1,29,Northeast,0,0,0,1,1,0,0,0,0,1,0,0,2,0.64,0.12,1,1,NA,Fairly closely,MA
1,1,0.4,0.75,0,1,0,0,0,0,1,1,0,Sympathetic Black,0,0.5,-1,0,0,1,0,0,1,31,Midwest,0,1,0,0,0,0,0,0,0,0,0,0.333333333,1,0.4,0.4,0,1,1,Fairly closely,MO
1,0.75,1,0.425,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.25,0.25,0,0,0,1,0,0,1,65,West,0,0,1,0,0,0,0,0,0,0,1,0.166666667,3,0.7,0.1,1,0,0.25,Fairly closely,CO
0,0,0,0.675,0,1,0,0,0,0,1,1,0,Sympathetic Black,1,0,0,1,0,0,1,0,0,67,South,0,1,0,0,0,0,0,0,1,0,0,1,7,0.4,0.3,0,1,0,Not too closely,FL
0,0.5,0.4,0.85,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.375,0,0,1,0,0,1,0,0,53,West,0,0,1,0,0,0,0,0,1,0,0,0.833333333,6,0.5,0.4,0,1,0.5,Not too closely,AZ
1,0.75,1,0.625,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0,0,0,0,1,0,0,0,1,73,Northeast,0,0,1,0,0,0,0,0,0,0,1,0.333333333,4,0.25,0.25,0,1,0.75,Not too closely,CT
0,0.25,0,0.7,0,0,1,0,0,0,0,0,0,No Story,0.75,0.25,-0.333333333,1,0,0,1,0,0,37,Northeast,0,0,1,0,0,0,0,1,0,0,0,0.833333333,6,0.5,0.5,0,1,NA,Fairly closely,PA
0,0.5,0.6,0.725,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.75,0,0,0,0,1,0,0,1,57,South,0,0,1,0,1,0,0,1,0,0,0,0.166666667,2,0.64,0.12,1,1,0.5,Not closely at all,WV
0,0.25,0.4,0.225,0,0,0,0,1,0,1,0,1,Unsympathetic Black,1,0.25,0.333333333,0,1,0,1,0,0,67,Northeast,1,0,0,0,1,0,0,1,0,0,0,0.833333333,4,0.35,0.5,0,1,0,Not too closely,NJ
1,1,0.2,0.5,0,1,0,0,0,0,1,1,0,Sympathetic Black,0,0,0,0,0,1,0,0,1,43,Northeast,0,1,0,0,0,0,0,0,0,1,0,0,2,0.5,0.2,0,1,0.75,Not too closely,MA
1,1,0.2,1,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0,0.25,0,0,0,1,0,0,1,60,Northeast,0,0,0,1,1,0,0,0,1,0,0,0,2,0.8,0.1,1,0,1,Very closely,PA
1,0.5,0.2,0.2,0,1,0,0,0,0,1,1,0,Sympathetic Black,1,1,0,0,0,1,0,1,0,48,Midwest,0,0,1,0,0,0,0,1,0,0,0,0.5,2,0.5,0.4,0,1,0.5,Not too closely,WI
1,0.5,0.2,0.4,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.5,0,0.166666667,1,0,0,1,0,0,34,Midwest,0,0,1,0,0,0,0,0,0,0,1,0.833333333,5,0.33,0.4,0,1,0.25,Not closely at all,ND
1,0.75,0.4,0.675,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.25,0.5,0,1,0,0,1,0,0,28,Midwest,0,0,1,0,0,0,0,0,0,1,0,0.833333333,5,0.85,0.1,1,0,0.5,Not too closely,IL
0,0.5,0.2,0.55,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.25,0,0.166666667,0,1,0,0,0,1,65,South,0,1,0,0,0,1,0,0,0,0,0,0.166666667,4,0.25,0.55,0,1,0.5,Not too closely,FL
1,0.75,0.2,0.575,0,0,1,0,0,0,0,0,0,No Story,0.5,0.25,0.333333333,0,1,0,1,0,0,45,South,0,0,1,0,0,0,0,0,0,0,1,0.666666667,4,0.35,0.35,0,1,NA,Fairly closely,OK
1,0.75,0.2,0.525,1,0,0,0,0,1,0,1,0,Sympathetic White,0.5,0,0,0,0,1,0,0,1,63,West,1,0,0,0,1,0,0,0,0,0,0,0.166666667,2,0.34,0.34,0,1,0.5,Not too closely,ID
0,0,0,0.275,0,0,1,0,0,0,0,0,0,No Story,1,0,0,1,0,0,1,0,0,46,South,0,0,1,0,0,0,0,1,0,0,0,1,7,0.6,0.15,0,1,NA,Not too closely,TN
1,0.75,0.6,0.5,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.25,0,0,0,0,1,0,1,0,24,South,1,0,0,0,1,0,0,1,0,0,0,0.5,3,0.64,0.12,1,1,0.5,Not too closely,TX
0,0.5,0,0.55,1,0,0,0,0,1,0,1,0,Sympathetic White,1,0,0.333333333,1,0,0,1,0,0,54,Midwest,1,0,0,0,0,0,0,0,1,0,0,1,6,0.7,0.15,1,1,0.5,Not too closely,MO
1,0.75,0.4,0.45,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.25,0.25,0,0,0,1,0,0,1,21,West,0,1,0,0,0,0,0,0,0,0,0,0.333333333,3,0.64,0.12,1,1,0.5,Fairly closely,ID
0,0.25,0,0.6,0,1,0,0,0,0,1,1,0,Sympathetic Black,1,0,0,1,0,0,1,0,0,47,Northeast,1,0,0,0,0,0,0,0,0,1,0,1,6,0.2,0.7,0,1,0.5,Not too closely,NH
0,0.25,0.2,0.25,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.5,0.5,0.5,1,0,0,1,0,0,21,Northeast,1,0,0,0,0,0,0,0,0,0,1,0.833333333,5,0.5,0.25,0,1,1,Fairly closely,PA
1,0.5,0.2,0.45,0,0,1,0,0,0,0,0,0,No Story,0.375,0.5,0,NA,NA,NA,NA,NA,NA,25,South,0,0,0,0,1,0,0,0,0,0,0,NA,NA,0.7,0.3,1,1,NA,Not closely at all,LA
1,1,1,0.925,0,1,0,0,0,0,1,1,0,Sympathetic Black,0,0.5,0,0,0,1,0,0,1,80,West,0,0,0,1,1,0,0,0,0,0,1,0,2,0.4,0.4,0,1,1,Very closely,CA
1,0.75,0.6,0.925,1,0,0,0,0,1,0,1,0,Sympathetic White,0.375,0.5,0,1,0,0,1,0,0,75,South,0,0,1,0,0,0,0,0,0,1,0,0.666666667,5,0.6,0.2,0,1,0.5,Fairly closely,FL
1,0.75,0.8,0.5,0,0,0,1,0,1,0,0,1,Unsympathetic White,0,0,0,0,0,1,0,0,1,45,South,1,0,0,0,0,0,0,1,0,0,0,0.333333333,3,0.4,0.3,0,1,0.5,Fairly closely,VA
1,0.5,0.2,0.5,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.625,0.5,0,NA,NA,NA,1,0,0,52,West,0,0,1,0,0,0,0,1,0,0,0,0.666666667,NA,0.3,0.5,0,1,0.5,Not closely at all,CA
1,0.75,0,0.525,0,0,1,0,0,0,0,0,0,No Story,0.75,0,-0.166666667,0,0,1,0,0,1,42,Midwest,0,0,1,0,0,0,0,0,0,1,0,0.333333333,2,0.75,0.1,1,0,NA,Not too closely,WI
1,0.75,1,0.675,0,0,1,0,0,0,0,0,0,No Story,0,0,0,0,0,1,0,0,1,51,Midwest,0,0,1,0,0,0,0,0,0,1,0,0.166666667,2,0.7,0.15,1,1,NA,Not closely at all,IN
1,0.75,0.6,0.45,0,0,0,1,0,1,0,0,1,Unsympathetic White,0.625,0.75,0.333333333,1,0,0,1,0,0,77,South,0,0,0,1,0,0,0,0,1,0,0,1,6,0.55,0.35,0,1,0.5,Not closely at all,TX
1,1,0.8,0.4,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.25,0.25,0,0,0,1,0,0,1,35,West,0,0,1,0,0,0,0,0,0,1,0,0,1,0.45,0.45,0,1,0.5,Not closely at all,CA
0,0.5,0,0.825,0,0,1,0,0,0,0,0,0,No Story,0.75,0,0.166666667,NA,NA,NA,NA,NA,NA,27,South,0,0,1,0,0,0,1,0,0,0,0,NA,NA,0.7,0.09,1,0,NA,Not too closely,OK
1,1,0.2,0.725,1,0,0,0,0,1,0,1,0,Sympathetic White,0,0.75,0,0,1,0,1,0,0,33,West,0,0,1,0,1,0,0,0,1,0,0,0.833333333,4,0.12,0.64,0,1,1,Fairly closely,CO
1,0.5,0,0.525,0,0,0,1,0,1,0,0,1,Unsympathetic White,1,0.25,0,0,0,1,1,0,0,54,South,0,0,1,0,0,0,0,0,1,0,0,0.666666667,3,0.8,0.05,1,0,0.75,Not too closely,NC
1,1,0.6,0.775,1,0,0,0,0,1,0,1,0,Sympathetic White,0.625,0,0,0,0,1,0,0,1,47,West,1,0,0,0,1,1,0,0,0,0,0,0,2,0.5,0.25,0,1,1,Fairly closely,CA
1,0.5,0,0.55,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.5,0.25,0,0,1,0,0,0,1,33,Midwest,0,0,0,1,1,0,1,0,0,0,0,0.333333333,4,0.35,0.4,0,1,0.5,Not closely at all,SD
0,0.5,0,0.775,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.875,0,0.333333333,1,0,0,0,0,1,68,Midwest,0,0,0,0,0,0,1,0,0,0,0,0.166666667,5,0.2,0.4,0,1,0.5,Not too closely,IL
1,0.5,0.2,0.4,0,0,0,0,1,0,1,0,1,Unsympathetic Black,0.625,0.5,0,1,0,0,1,0,0,47,South,1,0,0,0,0,0,0,1,0,0,0,0.666666667,5,0.65,0.35,1,1,0.5,Not too closely,GA
